table_index,row_index,scraped_at,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,time,player1,player2,score,tournament,round,source_url,source_page
0,274,2025-08-25 14:58:54,--:--,Krolo F.,2,6,6,,,,,,,Krolo F.,,,,,https://www.tennisexplorer.com/results/,results
0,275,2025-08-25 14:58:54,--:--,Yi Qing J.,0,3,2,,,,,,,Yi Qing J.,,,,,https://www.tennisexplorer.com/results/,results
0,276,2025-08-25 14:58:54,--:--,Lazic M.,2,6,6,,,,,,,Lazic M.,,,,,https://www.tennisexplorer.com/results/,results
0,277,2025-08-25 14:58:54,--:--,Grasl F.,0,3,2,,,,,,,Grasl F.,,,,,https://www.tennisexplorer.com/results/,results
0,278,2025-08-25 14:58:54,--:--,Leather J.,2,6,6,,,,,,,Leather J.,,,,,https://www.tennisexplorer.com/results/,results
0,279,2025-08-25 14:58:54,--:--,Kachushkin I.,0,3,3,,,,,,,Kachushkin I.,,,,,https://www.tennisexplorer.com/results/,results
0,280,2025-08-25 14:58:54,--:--,Mares V.,2,6,6,,,,,,,Mares V.,,,,,https://www.tennisexplorer.com/results/,results
0,281,2025-08-25 14:58:54,--:--,Gutjahr L.,0,3,3,,,,,,,Gutjahr L.,,,,,https://www.tennisexplorer.com/results/,results
0,282,2025-08-25 14:58:54,--:--,Valle F.,2,6,6,,,,,,,Valle F.,,,,,https://www.tennisexplorer.com/results/,results
0,283,2025-08-25 14:58:54,--:--,Schipor E.,0,3,3,,,,,,,Schipor E.,,,,,https://www.tennisexplorer.com/results/,results
0,284,2025-08-25 14:58:54,--:--,Giotis R.,2,6,6,,,,,,,Giotis R.,,,,,https://www.tennisexplorer.com/results/,results
0,285,2025-08-25 14:58:54,--:--,Haita M.,0,3,3,,,,,,,Haita M.,,,,,https://www.tennisexplorer.com/results/,results
0,286,2025-08-25 14:58:54,--:--,Meyer T.,2,6,6,,,,,,,Meyer T.,,,,,https://www.tennisexplorer.com/results/,results
0,287,2025-08-25 14:58:54,--:--,Troebinger E.,0,3,4,,,,,,,Troebinger E.,,,,,https://www.tennisexplorer.com/results/,results
0,288,2025-08-25 14:58:54,--:--,Tadic V.,2,6,6,,,,,,,Tadic V.,,,,,https://www.tennisexplorer.com/results/,results
0,289,2025-08-25 14:58:54,--:--,Martinovic M.,0,3,4,,,,,,,Martinovic M.,,,,,https://www.tennisexplorer.com/results/,results
0,290,2025-08-25 14:58:54,--:--,Gannon C.,2,6,6,,,,,,,Gannon C.,,,,,https://www.tennisexplorer.com/results/,results
0,291,2025-08-25 14:58:54,--:--,Matuszewski M.,0,3,4,,,,,,,Matuszewski M.,,,,,https://www.tennisexplorer.com/results/,results
0,292,2025-08-25 14:58:54,--:--,Rosenkranz Koenig T.,2,6,6,,,,,,,Rosenkranz Koenig T.,,,,,https://www.tennisexplorer.com/results/,results
0,293,2025-08-25 14:58:54,--:--,Soukal M.,0,3,4,,,,,,,Soukal M.,,,,,https://www.tennisexplorer.com/results/,results
0,294,2025-08-25 14:58:54,--:--,Patel H.,2,6,1,11,,,,,,Patel H.,,,,,https://www.tennisexplorer.com/results/,results
0,295,2025-08-25 14:58:54,--:--,Vojtischek D.,1,4,6,9,,,,,,Vojtischek D.,,,,,https://www.tennisexplorer.com/results/,results
0,296,2025-08-25 14:58:54,--:--,Dancu V.,2,6,3,10,,,,,,Dancu V.,,,,,https://www.tennisexplorer.com/results/,results
0,297,2025-08-25 14:58:54,--:--,Khuda A.,1,4,6,6,,,,,,Khuda A.,,,,,https://www.tennisexplorer.com/results/,results
0,298,2025-08-25 14:58:54,--:--,Berenz B.,2,6,3,10,,,,,,Berenz B.,,,,,https://www.tennisexplorer.com/results/,results
0,299,2025-08-25 14:58:54,--:--,Szerencsits B.,1,4,6,6,,,,,,Szerencsits B.,,,,,https://www.tennisexplorer.com/results/,results
0,300,2025-08-25 14:58:54,--:--,Trondson J.,2,6,4,10,,,,,,Trondson J.,,,,,https://www.tennisexplorer.com/results/,results
0,301,2025-08-25 14:58:54,--:--,McGary J.,1,4,6,5,,,,,,McGary J.,,,,,https://www.tennisexplorer.com/results/,results
0,302,2025-08-25 14:58:54,--:--,Statzberger T.,2,6,6,,,,,,,Statzberger T.,,,,,https://www.tennisexplorer.com/results/,results
0,303,2025-08-25 14:58:54,--:--,Gundacker J.,0,4,0,,,,,,,Gundacker J.,,,,,https://www.tennisexplorer.com/results/,results
0,304,2025-08-25 14:58:54,--:--,Hartig R.,2,6,6,,,,,,,Hartig R.,,,,,https://www.tennisexplorer.com/results/,results
0,305,2025-08-25 14:58:54,--:--,Ebner V.,0,4,1,,,,,,,Ebner V.,,,,,https://www.tennisexplorer.com/results/,results
0,306,2025-08-25 14:58:54,--:--,Grunewald N.,2,6,6,,,,,,,Grunewald N.,,,,,https://www.tennisexplorer.com/results/,results
0,307,2025-08-25 14:58:54,--:--,Schotanus M.,0,4,1,,,,,,,Schotanus M.,,,,,https://www.tennisexplorer.com/results/,results
0,308,2025-08-25 14:58:54,--:--,Trklja A.,2,6,6,,,,,,,Trklja A.,,,,,https://www.tennisexplorer.com/results/,results
0,309,2025-08-25 14:58:54,--:--,Van Sambeek F.,0,4,1,,,,,,,Van Sambeek F.,,,,,https://www.tennisexplorer.com/results/,results
0,310,2025-08-25 14:58:54,--:--,Zanellato N.,2,6,6,,,,,,,Zanellato N.,,,,,https://www.tennisexplorer.com/results/,results
0,311,2025-08-25 14:58:54,--:--,Cislo M.,0,4,1,,,,,,,Cislo M.,,,,,https://www.tennisexplorer.com/results/,results
0,312,2025-08-25 14:58:54,--:--,Markovits M.,2,6,6,,,,,,,Markovits M.,,,,,https://www.tennisexplorer.com/results/,results
0,313,2025-08-25 14:58:54,--:--,Blanchar A.,0,4,2,,,,,,,Blanchar A.,,,,,https://www.tennisexplorer.com/results/,results
0,314,2025-08-25 14:58:54,--:--,Matuszczyk M.,2,6,6,,,,,,,Matuszczyk M.,,,,,https://www.tennisexplorer.com/results/,results
0,315,2025-08-25 14:58:54,--:--,Kluczynski J.,0,4,2,,,,,,,Kluczynski J.,,,,,https://www.tennisexplorer.com/results/,results
0,316,2025-08-25 14:58:54,--:--,Antoni R.,2,6,6,,,,,,,Antoni R.,,,,,https://www.tennisexplorer.com/results/,results
0,317,2025-08-25 14:58:54,--:--,Pikkaart J.,0,4,3,,,,,,,Pikkaart J.,,,,,https://www.tennisexplorer.com/results/,results
0,318,2025-08-25 14:58:54,--:--,Wagenaar L.,2,6,6,,,,,,,Wagenaar L.,,,,,https://www.tennisexplorer.com/results/,results
0,319,2025-08-25 14:58:54,--:--,Roeder P.,0,4,3,,,,,,,Roeder P.,,,,,https://www.tennisexplorer.com/results/,results
0,320,2025-08-25 14:58:54,--:--,Rast E.,2,6,6,,,,,,,Rast E.,,,,,https://www.tennisexplorer.com/results/,results
0,321,2025-08-25 14:58:54,--:--,Froehlich J.,0,4,4,,,,,,,Froehlich J.,,,,,https://www.tennisexplorer.com/results/,results
0,322,2025-08-25 14:58:54,--:--,Hebhang Balan A.,2,6,6,,,,,,,Hebhang Balan A.,,,,,https://www.tennisexplorer.com/results/,results
0,323,2025-08-25 14:58:54,--:--,Stan M.,0,4,4,,,,,,,Stan M.,,,,,https://www.tennisexplorer.com/results/,results
0,324,2025-08-25 14:58:54,--:--,Mazzeschi E.,2,6,6,,,,,,,Mazzeschi E.,,,,,https://www.tennisexplorer.com/results/,results
0,325,2025-08-25 14:58:54,--:--,Tumbas Kajgo K.,0,4,4,,,,,,,Tumbas Kajgo K.,,,,,https://www.tennisexplorer.com/results/,results
0,326,2025-08-25 14:58:54,--:--,Leston T.,2,6,6,,,,,,,Leston T.,,,,,https://www.tennisexplorer.com/results/,results
0,327,2025-08-25 14:58:54,--:--,Frydrych V.,0,4,4,,,,,,,Frydrych V.,,,,,https://www.tennisexplorer.com/results/,results
0,328,2025-08-25 14:58:54,--:--,Sterniczuk O.,2,6,6,,,,,,,Sterniczuk O.,,,,,https://www.tennisexplorer.com/results/,results
0,329,2025-08-25 14:58:54,--:--,Glomb A.,0,4,4,,,,,,,Glomb A.,,,,,https://www.tennisexplorer.com/results/,results
0,330,2025-08-25 14:58:54,--:--,Hrynkiewicz J.,2,6,6,10,,,,,,Hrynkiewicz J.,,,,,https://www.tennisexplorer.com/results/,results
0,331,2025-08-25 14:58:54,--:--,Jedrzejczak J.,1,4,7,4,,,,,,Jedrzejczak J.,,,,,https://www.tennisexplorer.com/results/,results
0,332,2025-08-25 14:58:54,--:--,Wojnar B.,2,6,7,,,,,,,Wojnar B.,,,,,https://www.tennisexplorer.com/results/,results
0,333,2025-08-25 14:58:54,--:--,Malecki S.,0,4,5,,,,,,,Malecki S.,,,,,https://www.tennisexplorer.com/results/,results
0,334,2025-08-25 14:58:54,--:--,Merre N.,2,6,7,10,,,,,,Merre N.,,,,,https://www.tennisexplorer.com/results/,results
0,335,2025-08-25 14:58:54,--:--,Poels M.,1,7,5,3,,,,,,Poels M.,,,,,https://www.tennisexplorer.com/results/,results
0,336,2025-08-25 14:58:54,--:--,Ostheimer B.,2,7,4,10,,,,,,Ostheimer B.,,,,,https://www.tennisexplorer.com/results/,results
0,337,2025-08-25 14:58:54,--:--,Patzanovsky C.,1,5,6,5,,,,,,Patzanovsky C.,,,,,https://www.tennisexplorer.com/results/,results
0,338,2025-08-25 14:58:54,--:--,Guinau S.,2,7,6,,,,,,,Guinau S.,,,,,https://www.tennisexplorer.com/results/,results
0,339,2025-08-25 14:58:54,--:--,Wortelmann P.,0,5,0,,,,,,,Wortelmann P.,,,,,https://www.tennisexplorer.com/results/,results
0,340,2025-08-25 14:58:54,--:--,Wedel C.,2,7,6,,,,,,,Wedel C.,,,,,https://www.tennisexplorer.com/results/,results
0,341,2025-08-25 14:58:54,--:--,Lemieux-Monette N.,0,5,2,,,,,,,,,,,,https://www.tennisexplorer.com/results/,results
0,342,2025-08-25 14:58:54,--:--,Kremenchutskyi I.,2,7,6,,,,,,,Kremenchutskyi I.,,,,,https://www.tennisexplorer.com/results/,results
0,343,2025-08-25 14:58:54,--:--,Bajzelj M.,0,5,2,,,,,,,Bajzelj M.,,,,,https://www.tennisexplorer.com/results/,results
0,344,2025-08-25 14:58:54,--:--,Popovic S.,2,7,6,,,,,,,Popovic S.,,,,,https://www.tennisexplorer.com/results/,results
0,345,2025-08-25 14:58:54,--:--,Boros B.,0,5,3,,,,,,,Boros B.,,,,,https://www.tennisexplorer.com/results/,results
0,346,2025-08-25 14:58:54,--:--,Gloeckler M.,2,7,6,,,,,,,Gloeckler M.,,,,,https://www.tennisexplorer.com/results/,results
0,347,2025-08-25 14:58:54,--:--,Trivunac N.,0,5,3,,,,,,,Trivunac N.,,,,,https://www.tennisexplorer.com/results/,results
0,348,2025-08-25 14:58:54,--:--,Khlyvniuk M.,2,7,6,,,,,,,Khlyvniuk M.,,,,,https://www.tennisexplorer.com/results/,results
0,349,2025-08-25 14:58:54,--:--,Casso A.,0,5,3,,,,,,,Casso A.,,,,,https://www.tennisexplorer.com/results/,results
0,350,2025-08-25 14:58:54,--:--,Coman M.,2,7,6,,,,,,,Coman M.,,,,,https://www.tennisexplorer.com/results/,results
0,351,2025-08-25 14:58:54,--:--,Di Vita R.,0,5,4,,,,,,,Di Vita R.,,,,,https://www.tennisexplorer.com/results/,results
0,352,2025-08-25 14:58:54,--:--,Seifert S.,2,7,6,,,,,,,Seifert S.,,,,,https://www.tennisexplorer.com/results/,results
0,353,2025-08-25 14:58:54,--:--,Cooper S.,0,5,4,,,,,,,Cooper S.,,,,,https://www.tennisexplorer.com/results/,results
0,354,2025-08-25 14:58:54,--:--,Vuglar L.,2,7,6,,,,,,,Vuglar L.,,,,,https://www.tennisexplorer.com/results/,results
0,355,2025-08-25 14:58:54,--:--,Dimitrijevic J.,0,5,4,,,,,,,Dimitrijevic J.,,,,,https://www.tennisexplorer.com/results/,results
0,356,2025-08-25 14:58:54,--:--,Schoemacher B.,2,7,6,10,,,,,,Schoemacher B.,,,,,https://www.tennisexplorer.com/results/,results
0,357,2025-08-25 14:58:54,--:--,Van Nunen M.,1,5,7,4,,,,,,Van Nunen M.,,,,,https://www.tennisexplorer.com/results/,results
0,358,2025-08-25 14:58:54,--:--,Zanini A.,2,7,4,10,,,,,,Zanini A.,,,,,https://www.tennisexplorer.com/results/,results
0,359,2025-08-25 14:58:54,--:--,Gula P.,1,6,6,7,,,,,,Gula P.,,,,,https://www.tennisexplorer.com/results/,results
0,360,2025-08-25 14:58:54,--:--,Lauinger A.,2,7,6,,,,,,,Lauinger A.,,,,,https://www.tennisexplorer.com/results/,results
0,361,2025-08-25 14:58:54,--:--,Hadzialijagic D.,0,6,2,,,,,,,Hadzialijagic D.,,,,,https://www.tennisexplorer.com/results/,results
0,362,2025-08-25 14:58:54,--:--,Holder C.,2,7,6,,,,,,,Holder C.,,,,,https://www.tennisexplorer.com/results/,results
0,363,2025-08-25 14:58:54,--:--,Ion N.,0,6,3,,,,,,,Ion N.,,,,,https://www.tennisexplorer.com/results/,results
0,364,2025-08-25 14:58:54,--:--,Thurner D.,2,7,6,,,,,,,Thurner D.,,,,,https://www.tennisexplorer.com/results/,results
0,365,2025-08-25 14:58:54,--:--,Formella L.,0,6,4,,,,,,,Formella L.,,,,,https://www.tennisexplorer.com/results/,results
0,366,2025-08-25 14:58:54,--:--,Pel S.,2,7,7,,,,,,,Pel S.,,,,,https://www.tennisexplorer.com/results/,results
0,367,2025-08-25 14:58:54,--:--,Van Donk M.,0,6,5,,,,,,,Van Donk M.,,,,,https://www.tennisexplorer.com/results/,results
0,368,2025-08-25 14:58:54,04:00,Hoogland J.,2,6,6,,,,,,04:00,Hoogland J.,,,,,https://www.tennisexplorer.com/results/,results
0,369,2025-08-25 14:58:54,04:00,Kothari A.,0,1,1,,,,,,04:00,Kothari A.,,,,,https://www.tennisexplorer.com/results/,results
0,370,2025-08-25 14:58:54,04:00,Tan J.,2,6,6,,,,1.24,3.50,04:00,Tan J.,,,,,https://www.tennisexplorer.com/results/,results
0,371,2025-08-25 14:58:54,04:00,Zhou X.,0,2,1,,,,,,04:00,Zhou X.,,,,,https://www.tennisexplorer.com/results/,results
0,372,2025-08-25 14:58:54,04:00,Koaykul K.,2,6,6,,,,1.24,3.50,04:00,Koaykul K.,,,,,https://www.tennisexplorer.com/results/,results
0,373,2025-08-25 14:58:54,04:00,Thadpong K.,0,3,2,,,,,,04:00,Thadpong K.,,,,,https://www.tennisexplorer.com/results/,results
0,374,2025-08-25 14:58:54,04:00,Noikor N.,2,6,1,13,,,3.83,1.21,04:00,Noikor N.,,,,,https://www.tennisexplorer.com/results/,results
0,375,2025-08-25 14:58:54,04:00,Congcar C.,1,4,6,11,,,,,04:00,Congcar C.,,,,,https://www.tennisexplorer.com/results/,results
0,376,2025-08-25 14:58:54,04:00,Tomida Y.,2,6,6,,,,3.83,1.21,04:00,Tomida Y.,,,,,https://www.tennisexplorer.com/results/,results
0,377,2025-08-25 14:58:54,04:00,Karra T.,0,4,2,,,,,,04:00,Karra T.,,,,,https://www.tennisexplorer.com/results/,results
0,378,2025-08-25 14:58:54,04:00,Wu K.,2,6,7,,,,,,04:00,,,,,,https://www.tennisexplorer.com/results/,results
0,379,2025-08-25 14:58:54,04:00,Huang Y.,0,4,5,,,,,,04:00,Huang Y.,,,,,https://www.tennisexplorer.com/results/,results
0,380,2025-08-25 14:58:54,04:00,Lai C.,2,7,6,,,,,,04:00,Lai C.,,,,,https://www.tennisexplorer.com/results/,results
0,381,2025-08-25 14:58:54,04:00,Richards L.,0,5,2,,,,,,04:00,Richards L.,,,,,https://www.tennisexplorer.com/results/,results
0,382,2025-08-25 14:58:54,04:30,Lu C.,2,6,6,,,,,,04:30,,,,,,https://www.tennisexplorer.com/results/,results
0,383,2025-08-25 14:58:54,04:30,Lin N.,0,2,3,,,,,,04:30,Lin N.,,,,,https://www.tennisexplorer.com/results/,results
0,384,2025-08-25 14:58:54,05:00,Navasirisomboon J.,2,0,6,10,,,,,05:00,Navasirisomboon J.,,,,,https://www.tennisexplorer.com/results/,results
0,385,2025-08-25 14:58:54,05:00,Mehrotra A.,1,6,4,6,,,,,05:00,Mehrotra A.,,,,,https://www.tennisexplorer.com/results/,results
0,386,2025-08-25 14:58:54,05:00,Longwe-Smit T.,2,3,6,10,,,1.52,2.34,05:00,,,,,,https://www.tennisexplorer.com/results/,results
0,387,2025-08-25 14:58:54,05:00,Ann S.,1,6,3,8,,,,,05:00,Ann S.,,,,,https://www.tennisexplorer.com/results/,results
0,388,2025-08-25 14:58:54,05:00,Alhogbani A.,2,4,6,10,,,1.52,2.34,05:00,Alhogbani A.,,,,,https://www.tennisexplorer.com/results/,results
0,389,2025-08-25 14:58:54,05:00,Kim D.,1,6,1,8,,,,,05:00,Kim D.,,,,,https://www.tennisexplorer.com/results/,results
0,390,2025-08-25 14:58:54,05:00,Chu S.,2,6,6,,,,1.22,3.68,05:00,Chu S.,,,,,https://www.tennisexplorer.com/results/,results
0,391,2025-08-25 14:58:54,05:00,Pantaratorn K.,0,4,3,,,,,,05:00,Pantaratorn K.,,,,,https://www.tennisexplorer.com/results/,results
0,392,2025-08-25 14:58:54,05:00,Kodancha Srinivasan D.,2,7,4,10,,,1.22,3.68,05:00,Kodancha Srinivasan D.,,,,,https://www.tennisexplorer.com/results/,results
0,393,2025-08-25 14:58:54,05:00,Sharma A.,1,610,6,8,,,,,05:00,Sharma A.,,,,,https://www.tennisexplorer.com/results/,results
0,394,2025-08-25 14:58:54,05:30,Hao-Yu L.,2,6,2,10,,,2.18,1.57,05:30,,,,,,https://www.tennisexplorer.com/results/,results
0,395,2025-08-25 14:58:54,05:30,Lu C.,1,3,6,3,,,,,05:30,,,,,,https://www.tennisexplorer.com/results/,results
0,396,2025-08-25 14:58:54,05:30,Hung K.,2,7,6,,,,2.18,1.57,05:30,Hung K.,,,,,https://www.tennisexplorer.com/results/,results
0,397,2025-08-25 14:58:54,05:30,Yang K.,0,6,1,,,,,,05:30,Yang K.,,,,,https://www.tennisexplorer.com/results/,results
0,398,2025-08-25 14:58:54,05:30,Wong A.,2,7,7,,,,,,05:30,Wong A.,,,,,https://www.tennisexplorer.com/results/,results
0,399,2025-08-25 14:58:54,05:30,Lin W.,0,6,5,,,,,,05:30,Lin W.,,,,,https://www.tennisexplorer.com/results/,results
0,400,2025-08-25 14:58:54,10:00,Van Donselaar F.,2,2,6,13,,,,,10:00,Van Donselaar F.,,,,,https://www.tennisexplorer.com/results/,results
0,401,2025-08-25 14:58:54,10:00,Auffray J.,1,6,2,11,,,,,10:00,Auffray J.,,,,,https://www.tennisexplorer.com/results/,results
0,402,2025-08-25 14:58:54,10:00,Regas Luis N.,2,6,4,10,,,1.22,3.65,10:00,Regas Luis N.,,,,,https://www.tennisexplorer.com/results/,results
0,403,2025-08-25 14:58:54,10:00,Goldberg Alviani N.,1,0,6,7,,,,,10:00,Goldberg Alviani N.,,,,,https://www.tennisexplorer.com/results/,results
0,404,2025-08-25 14:58:54,10:00,Tanner G.,2,6,6,,,,1.22,3.65,10:00,Tanner G.,,,,,https://www.tennisexplorer.com/results/,results
0,405,2025-08-25 14:58:54,10:00,Lara Salmeron D.,0,0,0,,,,,,10:00,Lara Salmeron D.,,,,,https://www.tennisexplorer.com/results/,results
0,406,2025-08-25 14:58:54,10:00,Werner E.,2,6,6,,,,1.15,4.62,10:00,Werner E.,,,,,https://www.tennisexplorer.com/results/,results
0,407,2025-08-25 14:58:54,10:00,Zaytsev I.,0,1,2,,,,,,10:00,Zaytsev I.,,,,,https://www.tennisexplorer.com/results/,results
0,408,2025-08-25 14:58:54,10:00,Garcia Mestre J.,2,6,6,,,,1.15,4.62,10:00,Garcia Mestre J.,,,,,https://www.tennisexplorer.com/results/,results
0,409,2025-08-25 14:58:54,10:00,Siddiqui A.,0,2,3,,,,,,10:00,Siddiqui A.,,,,,https://www.tennisexplorer.com/results/,results
0,410,2025-08-25 14:58:54,10:00,Zanada E.,2,6,6,,,,1.27,3.35,10:00,Zanada E.,,,,,https://www.tennisexplorer.com/results/,results
0,411,2025-08-25 14:58:54,10:00,Cocola S.,0,2,4,,,,,,10:00,Cocola S.,,,,,https://www.tennisexplorer.com/results/,results
0,412,2025-08-25 14:58:54,10:00,Mellerio G.,1,6,2,,,,1.27,3.35,10:00,Mellerio G.,,,,,https://www.tennisexplorer.com/results/,results
0,413,2025-08-25 14:58:54,10:00,Orlov A.,0,3,6,,,,,,10:00,Orlov A.,,,,,https://www.tennisexplorer.com/results/,results
0,414,2025-08-25 14:58:54,10:00,Schaer J.,2,6,6,,,,1.27,3.35,10:00,Schaer J.,,,,,https://www.tennisexplorer.com/results/,results
0,415,2025-08-25 14:58:54,10:00,Ruiz Rodriguez H.,0,3,2,,,,,,10:00,Ruiz Rodriguez H.,,,,,https://www.tennisexplorer.com/results/,results
0,416,2025-08-25 14:58:54,10:00,Tazabekov D.,2,6,6,,,,1.27,3.35,10:00,Tazabekov D.,,,,,https://www.tennisexplorer.com/results/,results
0,417,2025-08-25 14:58:54,10:00,Verthaimer I.,0,3,4,,,,,,10:00,Verthaimer I.,,,,,https://www.tennisexplorer.com/results/,results
0,418,2025-08-25 14:58:54,10:00,Spiridon D.,2,6,6,,,,,,10:00,Spiridon D.,,,,,https://www.tennisexplorer.com/results/,results
0,419,2025-08-25 14:58:54,10:00,Primucci L.,0,3,4,,,,,,10:00,Primucci L.,,,,,https://www.tennisexplorer.com/results/,results
0,420,2025-08-25 14:58:54,10:00,Rispoli N.,2,6,3,10,,,,,10:00,Rispoli N.,,,,,https://www.tennisexplorer.com/results/,results
0,421,2025-08-25 14:58:54,10:00,Colombo A.,1,4,6,6,,,,,10:00,Colombo A.,,,,,https://www.tennisexplorer.com/results/,results
0,422,2025-08-25 14:58:54,10:00,Antonelli J.,2,7,7,,,,4.10,1.19,10:00,Antonelli J.,,,,,https://www.tennisexplorer.com/results/,results
0,423,2025-08-25 14:58:54,10:00,Parenti L.,0,5,62,,,,,,10:00,Parenti L.,,,,,https://www.tennisexplorer.com/results/,results
0,424,2025-08-25 14:58:54,11:00,Bagnolini D.,2,3,6,10,,,4.10,1.19,11:00,Bagnolini D.,,,,,https://www.tennisexplorer.com/results/,results
0,425,2025-08-25 14:58:54,11:00,Banti C.,1,6,2,7,,,,,11:00,Banti C.,,,,,https://www.tennisexplorer.com/results/,results
0,426,2025-08-25 14:58:54,11:00,Vaitiekunas P.,2,4,6,10,,,1.32,3.05,11:00,Vaitiekunas P.,,,,,https://www.tennisexplorer.com/results/,results
0,427,2025-08-25 14:58:54,11:00,Taddia L.,1,6,1,7,,,,,11:00,Taddia L.,,,,,https://www.tennisexplorer.com/results/,results
0,428,2025-08-25 14:58:54,11:00,Gil Garcia A.,2,6,5,10,,,1.32,3.05,11:00,Gil Garcia A.,,,,,https://www.tennisexplorer.com/results/,results
0,429,2025-08-25 14:58:54,11:00,Caillat O.,1,0,7,8,,,,,11:00,Caillat O.,,,,,https://www.tennisexplorer.com/results/,results
0,430,2025-08-25 14:58:54,11:00,Rengel Sierra T.,2,6,6,,,,1.06,7.50,11:00,Rengel Sierra T.,,,,,https://www.tennisexplorer.com/results/,results
0,431,2025-08-25 14:58:54,11:00,Dubinin A.,0,0,2,,,,,,11:00,Dubinin A.,,,,,https://www.tennisexplorer.com/results/,results
0,432,2025-08-25 14:58:54,11:00,Pietri B.,2,6,6,,,,1.06,7.50,11:00,Pietri B.,,,,,https://www.tennisexplorer.com/results/,results
0,433,2025-08-25 14:58:54,11:00,Baldovinetti G.,0,1,0,,,,,,11:00,Baldovinetti G.,,,,,https://www.tennisexplorer.com/results/,results
0,434,2025-08-25 14:58:54,11:00,Stanisavljevic M.,2,6,6,,,,1.97,1.71,11:00,Stanisavljevic M.,,,,,https://www.tennisexplorer.com/results/,results
0,435,2025-08-25 14:58:54,11:00,Aerne L.,0,1,4,,,,,,11:00,Aerne L.,,,,,https://www.tennisexplorer.com/results/,results
0,436,2025-08-25 14:58:54,11:00,Jimenez A.,2,6,6,,,,1.97,1.71,11:00,Jimenez A.,,,,,https://www.tennisexplorer.com/results/,results
0,437,2025-08-25 14:58:54,11:00,Dominguez Alonso J.,0,1,4,,,,,,11:00,Dominguez Alonso J.,,,,,https://www.tennisexplorer.com/results/,results
0,438,2025-08-25 14:58:54,11:00,Zusman R.,2,6,7,,,,1.25,3.43,11:00,Zusman R.,,,,,https://www.tennisexplorer.com/results/,results
0,439,2025-08-25 14:58:54,11:00,Rojas C.,0,2,5,,,,,,11:00,Rojas C.,,,,,https://www.tennisexplorer.com/results/,results
0,440,2025-08-25 14:58:54,11:00,Mazzola F.,2,6,6,,,,1.25,3.43,11:00,Mazzola F.,,,,,https://www.tennisexplorer.com/results/,results
0,441,2025-08-25 14:58:54,11:00,Perego G.,0,3,3,,,,,,11:00,Perego G.,,,,,https://www.tennisexplorer.com/results/,results
0,442,2025-08-25 14:58:54,11:00,Bosio G.,2,6,6,,,,1.17,4.30,11:00,Bosio G.,,,,,https://www.tennisexplorer.com/results/,results
0,443,2025-08-25 14:58:54,11:00,Vavassori M.,0,4,3,,,,,,11:00,Vavassori M.,,,,,https://www.tennisexplorer.com/results/,results
0,444,2025-08-25 14:58:54,11:00,Aubert E.,2,6,6,,,,1.17,4.30,11:00,Aubert E.,,,,,https://www.tennisexplorer.com/results/,results
0,445,2025-08-25 14:58:54,11:00,Guadagno V.,0,4,4,,,,,,11:00,Guadagno V.,,,,,https://www.tennisexplorer.com/results/,results
0,446,2025-08-25 14:58:54,11:00,Peiro Serrano A.,2,7,4,13,,,2.20,1.55,11:00,Peiro Serrano A.,,,,,https://www.tennisexplorer.com/results/,results
0,447,2025-08-25 14:58:54,11:00,Bueno Gil A.,1,66,6,11,,,,,11:00,Bueno Gil A.,,,,,https://www.tennisexplorer.com/results/,results
0,448,2025-08-25 14:58:54,12:30,Faure V.,2,3,6,10,,,2.20,1.55,12:30,Faure V.,,,,,https://www.tennisexplorer.com/results/,results
0,449,2025-08-25 14:58:54,12:30,Tremblay D.,1,6,0,5,,,,,12:30,Tremblay D.,,,,,https://www.tennisexplorer.com/results/,results
0,450,2025-08-25 14:58:54,12:30,Overmyer K.,2,4,6,11,,,1.83,1.83,12:30,Overmyer K.,,,,,https://www.tennisexplorer.com/results/,results
0,451,2025-08-25 14:58:54,12:30,Baldisserri E.,1,6,4,9,,,,,12:30,Baldisserri E.,,,,,https://www.tennisexplorer.com/results/,results
0,452,2025-08-25 14:58:54,12:30,Lopez Cherubino N.,2,6,6,,,,1.83,1.83,12:30,Lopez Cherubino N.,,,,,https://www.tennisexplorer.com/results/,results
0,453,2025-08-25 14:58:54,12:30,Tarrio Ponte A.,0,0,1,,,,,,12:30,Tarrio Ponte A.,,,,,https://www.tennisexplorer.com/results/,results
0,454,2025-08-25 14:58:54,12:30,Lhomond I.,2,6,6,,,,3.68,1.22,12:30,Lhomond I.,,,,,https://www.tennisexplorer.com/results/,results
0,455,2025-08-25 14:58:54,12:30,Faivre P.,0,2,2,,,,,,12:30,Faivre P.,,,,,https://www.tennisexplorer.com/results/,results
0,456,2025-08-25 14:58:54,12:30,Toffanin N.,2,6,6,,,,3.68,1.22,12:30,Toffanin N.,,,,,https://www.tennisexplorer.com/results/,results
0,457,2025-08-25 14:58:54,12:30,Senn N.,0,4,1,,,,,,12:30,Senn N.,,,,,https://www.tennisexplorer.com/results/,results
0,458,2025-08-25 14:58:54,13:00,Martinez M.,1,7,4,,,,3.12,1.29,13:00,Martinez M.,,,,,https://www.tennisexplorer.com/results/,results
0,459,2025-08-25 14:58:54,13:00,Izquierdo Luque R.,0,6,0,,,,,,13:00,Izquierdo Luque R.,,,,,https://www.tennisexplorer.com/results/,results
